Date_start,Power_kW,temp_C,HR,solarRad_W/m2
2018-11-16 11:00:00,302.6742845,16.455833333333334,41.861666666666665,524.65
2018-11-16 12:00:00,317.0507105,17.469166666666666,32.4975,547.6750000000001
2018-11-16 13:00:00,321.8284315,18.3075,28.675833333333333,512.3833333333333
2018-11-16 14:00:00,311.3421795,18.61833333333333,26.725833333333338,415.8833333333334
2018-11-16 15:00:00,308.0655535,18.515833333333333,27.745,266.225
2018-11-16 16:00:00,318.136,17.760833333333334,36.675,104.08166666666666
2018-11-16 17:00:00,255.92905,16.3075,44.16416666666667,8.731250000000001
2018-11-16 18:00:00,219.397161,15.378333333333332,44.755,2.81025
2018-11-16 19:00:00,175.7083045,14.366666666666667,45.58583333333333,2.681
2018-11-16 20:00:00,147.9500645,14.0475,43.7325,2.4989166666666667
2018-11-16 21:00:00,111.6021525,13.990833333333333,42.8975,2.57525
2018-11-16 22:00:00,109.5600515,14.0225,41.7425,2.58925
2018-11-16 23:00:00,102.3630985,13.613333333333337,42.7875,2.43
2018-11-17 00:00:00,107.149341,13.033333333333331,45.057500000000005,2.421
2018-11-17 01:00:00,100.1099265,12.365,47.36833333333333,2.2688333333333337
2018-11-17 02:00:00,107.936815,12.527500000000002,45.8875,2.28725
2018-11-17 03:00:00,99.910436,11.654166666666669,51.9025,2.287333333333333
2018-11-17 04:00:00,106.7580075,11.045833333333334,63.7175,2.264
2018-11-17 05:00:00,100.6146615,10.948333333333332,60.49166666666667,2.174
2018-11-17 06:00:00,106.817658,10.763333333333334,56.02166666666667,2.17175
2018-11-17 07:00:00,110.2212325,10.82,54.965,22.88233333333333
2018-11-17 08:00:00,172.123375,11.152499999999998,56.54166666666666,155.48333333333332
2018-11-17 09:00:00,220.1713065,12.466666666666669,55.7425,310.075
2018-11-17 10:00:00,149.0648515,13.639166666666666,49.83583333333333,439.625
2018-11-17 11:00:00,172.02505,15.7525,39.15916666666666,517.875
2018-11-17 12:00:00,143.251659,17.6025,38.020833333333336,540.8333333333334
2018-11-17 13:00:00,136.6343865,17.391666666666666,36.65,505.9083333333333
2018-11-17 14:00:00,128.9615405,18.20583333333333,31.751666666666665,406.9583333333333
2018-11-17 15:00:00,131.438675,19.065,28.65416666666667,260.78333333333336
2018-11-17 16:00:00,128.2859385,18.308333333333334,36.52333333333333,96.01666666666668
2018-11-17 17:00:00,127.449739,16.61583333333333,54.87416666666667,8.466333333333333
2018-11-17 18:00:00,128.0010145,15.385,59.6225,2.57025
2018-11-17 19:00:00,123.0310135,14.814166666666669,56.32666666666666,2.6835
2018-11-17 20:00:00,118.53188,14.320833333333333,54.76083333333333,2.59125
2018-11-17 21:00:00,104.497625,14.283333333333331,49.906666666666666,2.367583333333333
2018-11-17 22:00:00,107.59377,14.090833333333334,49.305,2.44375
